asin,parent_asin,rating,title,text,timestamp,verified_purchase,helpful_vote
B00KOCHN9A,B00KOCHN9A,5.0,IMO the BEST hand wipes!,We have sensitive skin.  I have purchased these wipes for MANY MANY years.  They are in the car; in my backpack; wherever we go. They do not have a displeasing odor.  They clean our hands when we are not near a bathroom sink.,1542939923839,True,1
B09WZ7TL69,B09WZ7TL69,5.0,Great for aging skin,I love the way that this product covers up sun damaged skin and my undereye circles.  Love the light weight and the durability in humid hot Florida.,1661288338432,True,1
B06XB5MQGT,B06XB5MQGT,5.0,Perfect for the price!,"I heard so many negative things about the silicone &#34;sponges&#34;, but they are so much better than the beauty blender! I still use the blender, but the silicone sponge is my go to now! Make sure to use a small amount of product when you use the silicone sponge, a little goes a loong way! The tear drop silicone sponge is perfect because it fits perfectly with the contour of your eye, I was shocked how close I could get without getting it in my eye. But the best part of the silicone sponge, is how hygienic it is! After you're done using it just rinse it off with warm water , and it is clean!I definitely recommend this product,and seller, it was everything I needed/ wanted, it came on time, and the price is definitely worth it.  https://www.amazon.com/dp/B06XB5MQGT/ref=cm_cr_ryp_prd_ttl_sol_0[[ASIN:B06XB5MQGT ScionBeauty Premium 5-Piece Make Up Sponge Set - 3x Clear Silicone Make Up Sponge + 2x Beauty Sponge Blender - Different Shapes - Makeup Applicators for Powder, Cream or Liquid Foundation]]https://www.amazon.com/dp/B06XB5MQGT/ref=cm_cr_ryp_prd_ttl_sol_0",1490496896000,True,4
B07XFHMPFK,B07XFHMPFK,5.0,Good product,"The hair was very soft (softer then what I'm use too), had no odor and worked wonderfully! I was surprised how much hair you received for the price. I used 5 out of the 8 packs that came with it for my daughters head and the braids were on the large side, so I definitely could of gotten away with 4 packs.  We got the green/purp/blue and the colors are way prettier in real life. She said it's her marmaid hair!",1575897732835,True,0
B00BY6ILH8,B00BY6ILH8,3.0,Don't buy,It's okay. I was hoping it would be a hair cutting machine like the way people cut hair in those YouTube videos.,1451849834000,True,0
B001T88N0G,B001T88N0G,5.0,Awesome,"I am 39 yrs. old and have used expensive high end creams of all brands, but this cream I am going to continue to buy. I ordered a sample and I really like how it not only smells, but how it feels on my skin, and most of all how my skin has reacted to it, I wake up with a clearer complexion (dark spots are less noticeable)and it makes my face more youthful. I really like that it is a natural product, I am happy I came across these products I have been recommending them to my friends, because they recently asked what I was using!",1278446799000,False,7
B003KWWEQS,B003KWWEQS,3.0,Hair treatment,"Shipped as promised, however this product made my hair too soft and hard to style - sadly I can't use it",1504087301416,True,0
B07PFH92HN,B07PFH92HN,3.0,What’s wrong with the lamp?,Overall a good product but the lamp is a joke. I had to fix one single nail and have been waiting over 10 minutes for it to dry. I say buy the product but toss the lamp and get a real lamp.,1565692366238,True,0
B083LYH94D,B083LYH94D,1.0,"Don't buy, broke after 5 uses.","Broken in two months, shorts out in 51 seconds IF I can get it to work at all. I've used it now 5 whole times.",1594937272801,True,1
B004PZXJUO,B004PZXJUO,3.0,Didn't work for me,Maybe 5 minutes of relief of my night sweats until my body heated it up.,1473881469000,True,0
B07NQGNN19,B07NQGNN19,5.0,As described,Bought this for my daughter who is into coseplay. She loved it and it fit perfectly,1563467932246,True,2
B08DXY71D8,B08DXY71D8,3.0,Get more than 3 bundles.,"I love the texture and quality of the hair, my only regret is not ordering more of it. the hair is super thin and I have 3 bundles of it. grabbing all of it together still doesn’t even feel like a whole bundles worth of hair. Also, it sheds a lot so I know for sure I’ll have to buy more hair. the wig still turned out great though.<br /><br />**this closure is from another vendor**",1600722411483,True,8
B078JFH7QV,B078JFH7QV,5.0,"It so so beautiful, perfect for advertisement love it","[[VIDEOID:48e299be4e0a8b58fa61910705908672]] I just got mine,  I give it 5 stars because it deserve it, thanks seller,  please don't hesitate to grab your  it's so amazing, beautiful, perfect for  advertisement. What are you waiting for",1658225803425,True,1
B085Q48D67,B085Q48D67,1.0,Doesn't worth it,It doesn't work for me. It's a waste of money. I regret it. $70 wasn't cheap to waste.,1596036261789,True,3
B075RQL6K5,B075RQL6K5,5.0,Lovely soft anti-frizz hair treatment,Wonderful non-heavy leave in treatment with a light fresh scent,1533136315774,True,0
B07CT88DYS,B07CT88DYS,5.0,Great product!,"This deodorant is a keeper.  Smells great, soft smooth feel. My only grief is that the scent does not last more than 4 hours.  I'd apply this deodorant before work and by midday I'd feel the need to reapply.  Otherwise it's a good buy",1567796581730,True,0
B014BVW62S,B014BVW62S,5.0,So cooling and relaxing! After trying them I immediately ...,So cooling and relaxing!  After trying them I immediately ordered another jar for a friend.,1526920337391,True,0
B0132SK5HO,B0132SK5HO,5.0,Great!,So worth it! The colors last all day I'm very happy with it and I'll buy it again!,1454645141000,True,4
B00D09BL42,B00D09BL42,5.0,Great Cologne,"The scent is great, I most definitely buy this cologne again. A++++",1601324346841,True,0
B09RF3VDS5,B09RF3VDS5,1.0,I wish I didn't buy this,"I'm sorry but so far out of all the kits I have bought this was the worst.  The polygell never curred all the way, it was think and hard to spread, and hard to make a thin layer.",1674535012150,True,0
B00ZPQTVSQ,B00ZPQTVSQ,3.0,Old Spice Putty gave better hold and matte finish for much cheaper (only found ...,"Meh, not crazy impressed. Strong hold? Nope. Honestly, Old Spice Putty gave better hold and matte finish for much cheaper (only found it after I had tried this.)<br />This isn't total garbage, but don't think I'll order it again.",1525642088790,True,0
B077NN9XWW,B077NN9XWW,2.0,It’s ok,It’s ok<br /><br />Not easy to use if you don’t have experience doing nails. I needed 3 layers to make it kind of opaque. I usually use gel and think I won’t use the set again. Also one of the brushes was fused together at the ends which made a huge mess. I had to cut it off to make it usable. Smells terrible like chemicals.<br /><br />Pink nails are gel GREEN is the dip method,1534358688135,True,2
B01JN0LFOM,B01JN0LFOM,2.0,Color was great doesn't last long,The color is great but it doesn't last as long as I'd like it to,1623238312871,True,0
B07MD79GK8,B07MD79GK8,5.0,good value,"The tattoos were vibrant,  easy to put on, and came in a timely manner.",1563062609287,True,0
B0087ZJTY8,B07RYFH668,5.0,This is a great product,This is a great product created in the us my artist in Vegas gave it to me try so I keep buyin,1609610911463,True,0
B08RNQNFW1,B08RNQNFW1,4.0,Great but rough on skin but effective,I liked how it helped my sons bad acne. He did complain about discomfort but all in it’s a great device.,1629407629732,True,9
B00ZK4QMR6,B01G5XDJ1W,2.0,Not the same Disappointed,I'm not sure of these are old or new versions of  this wig cap. I make wigs and this is the ONLY cap I buy but these 6 I received from you are not quality at all! They're big/loose and thin even the seams are not the same. The back normal goes into a v these do not. Also the packaging is different I have the packaging from an old one(on the right) I just used for one of my clients and is the one in the picture you're advertising but the 6 I received from you is different. Pic is attached the one that's mostly white (on left) are the ones I received and even packaging looks less expensive and yes they both have the same lot number #5011. What bothers me most is the loose/bigness of the cap if the band not tight it doesn't work for my smaller head clients I'm not pleased at all.,1456010078000,True,25
B00K2MZRRW,B00K2MZRRW,5.0,Love This Product!,"Purchased the Dermalactives Illuminating gold mask from the Pacific Mall in Cali and must say I really like it. Been using it for a month now and my face looks illuminating and it shimmers. Plus I enjoy using the magnet to take off the mask, that’s my favorite part!<br />My skin is sensitive, but the sales man told me this product was hypoallergenic and so far no breakouts. Now after using the Illuminating gold mask I plan on buying more Dermalactives products. I’m thinking the Purifying cleanser and moisturizer…",1405361086000,False,6
B087QXW2S9,B087QXW2S9,4.0,Full and very bright red!,"So I thought it wouldn't be so bright.  Thought it would be more wine color, but it was more apple red.  But for the money I paid for it, worked out ok.  Very full and didn't shed although I only wore it once.  Nice wig to bring in the new year!",1609622986251,True,0
B00XDB3QTA,B00XDB3QTA,5.0,Shiny but not oily.,"This summer I really messed with my hair, from color to product to harsh temperatures and my hair became dry and dull. I've been using on damp hair and just letting it in and go along my day. I love the scent and the way it makes my hair shinny and not oily.",1439560434000,False,1
